138, 1085, BOT, CAF, Botswana
139, 1084, CTA, CAF, Central African Republic
140, 1083, LVA, UEFA, Latvia
141, 1081, LBR, CAF, Liberia
142, 1080, IND, AFC, India
143, 1077, DOM, CONCACAF, Dominican Republic
144, 1066, LES, CAF, Lesotho
145, 1060, BDI, CAF, Burundi
146, 1056, LTU, UEFA, Lithuania
147, 1055, ETH, CAF, Ethiopia
148, 1049, YEM, AFC, Yemen
149, 1043, NCL, OFC, New Caledonia
150, 1042, GUY, CONCACAF, Guyana
151, 1040, SGP, AFC, Singapore
152, 1040, SOL, OFC, Solomon Islands
153, 1038, HKG, AFC, Hong Kong
154, 1035, SKN, CONCACAF, St. Kitts and Nevis
155, 1030, FIJ, OFC, Fiji
156, 1020, PUR, CONCACAF, Puerto Rico
157, 1019, TAH, OFC, Tahiti
158, 1013, MDA, UEFA, Moldova
159, 1011, SWZ, CAF, Eswatini
160, 997, VAN, OFC, Vanuatu
161, 997, MLT, UEFA, Malta
162, 991, AFG, AFC, Afghanistan
163, 991, MYA, AFC, Myanmar
164, 990, GRN, CONCACAF, Grenada
165, 987, ATG, CONCACAF, Antigua and Barbuda
166, 980, CUB, CONCACAF, Cuba
167, 980, LCA, CONCACAF, Saint Lucia
168, 979, SSD, CAF, South Sudan
169, 977, BER, CONCACAF, Bermuda
170, 975, PNG, OFC, Papua New Guinea
171, 964, VIN, CONCACAF, Saint Vincent and The Grenadines
172, 949, AND, UEFA, Andorra
173, 945, MDV, AFC, Maldives
174, 938, TPE, AFC, Chinese Taipei
175, 917, MSR, CONCACAF, Montserrat
176, 916, MRI, CAF, Mauritius
177, 915, CHA, CAF, Chad
178, 914, BRB, CONCACAF, Barbados
179, 912, CAM, AFC, Cambodia
180, 911, BAN, AFC, Bangladesh
181, 911, BLZ, CONCACAF, Belize
182, 902, NEP, AFC, Nepal
183, 901, DMA, CONCACAF, Dominica
184, 883, ASA, OFC, American Samoa
185, 880, MNG, AFC, Mongolia
186, 878, COK, OFC, Cook Islands
187, 877, LAO, AFC, Laos
188, 876, SAM, OFC, Samoa
189, 876, BRU, AFC, Brunei
190, 872, STP, CAF, Sao Tome and Principe
191, 868, ARU, CONCACAF, Aruba
192, 868, BHU, AFC, Bhutan
193, 865, MAC, AFC, Macao
194, 857, SRI, AFC, Sri Lanka
195, 852, CAY, CONCACAF, Cayman Islands
196, 848, DJI, CAF, Djibouti
197, 836, TGA, OFC, Tonga
198, 836, TLS, AFC, Timor-Leste
199, 833, PAK, AFC, Pakistan
200, 827, SOM, CAF, Somalia
201, 823, GUM, AFC, Guam
202, 818, GIB, UEFA, Gibraltar
203, 805, SEY, CAF, Seychelles
204, 804, TCA, CONCACAF, Turks and Caicos Islands
205, 800, LIE, UEFA, Liechtenstein
206, 797, BAH, CONCACAF, Bahamas
207, 777, VIR, CONCACAF, U.S. Virgin Islands
208, 777, VGB, CONCACAF, British Virgin Islands
209, 760, AIA, CONCACAF, Anguilla
210, 726, SMR, UEFA, San Marino
